Video Name,Blinking,Smiling,Head Movement,Predicted_Label
5100401067.mp4,2,2,0,1
5100401069.mp4,3,5,0,2
5100401070.mp4,2,2,0,1
5100401071.mp4,4,1,0,2
5100401072.mp4,0,0,0,1
5100401073.mp4,2,3,0,1
5100401074.mp4,1,2,0,1
5100401075.mp4,1,0,0,1
5100401076.mp4,0,0,0,1
5100401077.mp4,0,1,0,1
5100401078.mp4,2,2,0,1
5100402001.mp4,2,3,0,1
5100402002.mp4,0,0,0,1
5100402004.mp4,1,0,0,1
5100402005.mp4,2,5,0,2
5100402007.mp4,0,1,0,1
5100402008.mp4,0,0,0,1
5100402009.mp4,4,6,0,2
5100402011.mp4,0,0,0,1
5100402012.mp4,2,1,0,1
5100402015.mp4,3,2,0,1
5100402016.mp4,1,2,0,1
5100402017.mp4,0,1,0,1
5100402019.mp4,1,1,0,1
5100402020.mp4,2,3,0,1
5100402023.mp4,3,2,0,1
5100402024.mp4,3,6,0,2
5100402028.mp4,1,2,0,1
5100402029.mp4,3,0,0,1
5100402031.mp4,1,0,0,1
5100402032.mp4,4,4,0,2
5100402033.mp4,3,6,0,2
5100402034.mp4,1,1,0,1
5100402035.mp4,0,0,0,1
5100402036.mp4,0,0,0,1
5100402037.mp4,1,0,0,1
5100402038.mp4,1,4,0,1
5100402039.mp4,0,0,0,1
5100402040.mp4,0,0,0,1
5100402046.mp4,1,0,0,1
5100402047.mp4,2,3,0,1
5100402048.mp4,2,0,0,1
5100402049.mp4,3,1,0,1
5100402050.mp4,1,3,0,1
5100402051.mp4,1,1,0,1
5100402052.mp4,2,4,0,1
5100402053.mp4,1,1,0,1
5100402054.mp4,2,4,0,1
5100402055.mp4,0,0,0,1
5100402057.mp4,3,6,0,2
5100402058.mp4,1,1,0,1
5100402059.mp4,3,5,0,2
5100402062.mp4,1,0,0,1
5100402063.mp4,0,0,0,1
5100402065.mp4,0,1,1,2
5100402066.mp4,1,0,0,1
5100402067.mp4,1,0,0,1
5100402068.mp4,0,3,0,1
5100402069.mp4,1,1,0,1
5100421001.mp4,0,0,1,2
5100421002.mp4,0,1,0,1
5100421003.mp4,0,0,1,2
5100421005.mp4,1,0,0,1
5100421007.mp4,0,0,0,1
5100421009.mp4,2,2,0,1
5100421011.mp4,0,0,0,1
5100421012.mp4,0,0,0,1
5100421013.mp4,0,1,0,1
5100421015.mp4,0,0,2,2
5100421016.mp4,0,0,0,1
5100421017.mp4,0,0,0,1
5100421018.mp4,0,0,0,1
5100421019.mp4,1,1,0,1
5100421020.mp4,0,0,0,1
5100421021.mp4,0,0,0,1
5100421024.mp4,0,0,0,1
5100421025.mp4,1,1,0,1
5100421026.mp4,1,3,0,1
5100421027.mp4,0,0,0,1
5100421029.mp4,0,0,0,1
5100421032.mp4,1,0,0,1
5100421033.mp4,0,0,0,1
5100421034.mp4,0,0,0,1
5100421038.mp4,1,0,0,1
5100421039.mp4,0,0,0,1
5100421040.mp4,0,0,0,1
5100421041.mp4,1,1,0,1
5100421043.mp4,0,1,0,1
5100421045.mp4,0,0,0,1
5100421047.mp4,0,0,0,1
5100421048.mp4,1,0,0,1
5100421049.mp4,0,0,0,1
5100421050.mp4,0,1,0,1
5100421051.mp4,1,0,0,1
5100421052.mp4,2,2,2,1
5100421053.mp4,0,0,0,1
5100421054.mp4,3,1,3,2
5100421056.mp4,0,0,0,1
5100421057.mp4,0,0,0,1
5100421058.mp4,0,0,0,1
5100421059.mp4,2,3,0,1
5100421060.mp4,0,0,0,1
5100421061.mp4,0,2,0,1
5100421062.mp4,0,0,0,1
5100421063.mp4,1,0,0,1
5100421064.mp4,0,0,0,1
5100421065.mp4,2,4,0,1
5100421067.mp4,0,0,0,1
5100421068.mp4,0,0,0,1
5100421069.mp4,0,0,0,1
5100421070.mp4,0,0,0,1
5100421071.mp4,1,1,0,1
5100421072.mp4,1,1,0,1
5100421073.mp4,0,1,0,1
5100421074.mp4,0,0,0,1
5100421076.mp4,1,2,0,1
5100421078.mp4,1,2,1,1
5100421079.mp4,0,1,0,1
5100421080.mp4,3,5,0,2
5100421081.mp4,0,0,0,1
5100422002.mp4,0,4,0,1
5100422003.mp4,4,5,2,2
5100422004.mp4,2,0,0,1
5100422005.mp4,3,1,0,1
5100422006.mp4,2,3,0,1
5100422007.mp4,1,3,0,1
5100422008.mp4,0,0,0,1
5100422009.mp4,1,1,0,1
5100422011.mp4,1,1,0,1
5100422012.mp4,2,1,0,1
5100422013.mp4,1,0,0,1
5100422014.mp4,2,2,3,2
5100422016.mp4,3,2,2,2
5100422017.mp4,0,0,0,1
5100422018.mp4,1,0,0,1
5100422019.mp4,0,0,0,1
5100422022.mp4,3,3,0,1
5100422023.mp4,2,3,0,1
5100422024.mp4,2,2,0,1
5100422025.mp4,0,0,0,1
5100422026.mp4,1,1,0,1
5100422027.mp4,3,3,0,1
5100422028.mp4,2,5,0,2
5100422029.mp4,2,0,0,1
5100422030.mp4,2,4,0,1
5100422033.mp4,1,0,0,1
5100422034.mp4,0,0,0,1
5100422035.mp4,0,0,0,1
5100422036.mp4,0,0,0,1
5100422037.mp4,1,1,0,1
5100422038.mp4,0,0,0,1
5100422039.mp4,2,5,2,1
5100422041.mp4,1,1,0,1
5100422042.mp4,0,0,0,1
5100422044.mp4,2,0,0,1
5100422045.mp4,3,3,0,1
5100422046.mp4,1,1,0,1
5100422047.mp4,1,0,0,1
5100422049.mp4,1,0,0,1
5100422050.mp4,0,0,0,1
5100422051.mp4,1,0,0,1
5100422052.mp4,1,0,0,1
5100422055.mp4,0,0,0,1
5100422056.mp4,1,0,0,1
5100422057.mp4,0,0,0,1
5100422058.mp4,1,0,0,1
5100422059.mp4,3,4,0,2
5100422060.mp4,2,0,0,1
5100422061.mp4,1,1,0,1
5100422062.mp4,4,4,0,2
5100422063.mp4,0,0,0,1
5100422065.mp4,0,1,0,1
5100422066.mp4,2,3,0,1
5100422067.mp4,1,3,0,1
5100422068.mp4,4,3,0,2
5100422069.mp4,0,0,0,1
5100422071.mp4,0,0,0,1
5100422072.mp4,0,0,0,1
5100422073.mp4,0,0,0,1
5100422074.mp4,3,4,0,2
5100422075.mp4,1,0,0,1
5100422077.mp4,1,0,5,2
5100422078.mp4,2,2,0,1
5100422079.mp4,2,2,0,1
5100422080.mp4,1,1,0,1
5100422081.mp4,1,1,0,1
5100422084.mp4,1,0,0,1
5100422085.mp4,4,0,0,2
5100451001.mp4,1,0,0,1
5100451003.mp4,1,0,0,1
5100451004.mp4,0,0,0,1
5100451006.mp4,0,0,0,1
5100451007.mp4,0,0,0,1
5100451012.mp4,0,0,0,1
5100451013.mp4,0,0,0,1
5100451015.mp4,0,0,0,1
5100451016.mp4,1,1,0,1
5100451017.mp4,0,0,0,1
5100451018.mp4,0,0,0,1
5100451019.mp4,1,2,0,1
5100451020.mp4,0,0,0,1
5100451024.mp4,0,0,0,1
5100451026.mp4,4,3,0,2
5100451027.mp4,0,0,0,1
5100451033.mp4,0,0,0,1
5100451034.mp4,1,2,0,1
5100451035.mp4,0,0,0,1
5100451036.mp4,0,0,2,2
5100451038.mp4,4,4,0,2
5100451041.mp4,0,0,0,1
5100451043.mp4,1,0,0,1
5100451044.mp4,0,0,0,1
5100451045.mp4,1,0,0,1
5100451049.mp4,0,0,0,1
5100451050.mp4,0,0,0,1
5100451051.mp4,2,2,0,1
5100451052.mp4,0,0,0,1
5100451055.mp4,0,2,0,1
5100451056.mp4,0,0,0,1
5100451059.mp4,0,0,0,1
5100451060.mp4,1,2,0,1
5100451061.mp4,0,0,0,1
5100451064.mp4,0,0,0,1
5100451065.mp4,1,1,0,1
5100451066.mp4,0,0,0,1
5100451067.mp4,2,2,0,1
5100451070.mp4,1,1,0,1
5100451071.mp4,0,0,0,1
5100452002.mp4,0,0,0,1
5100452004.mp4,0,0,0,1
5100452005.mp4,1,0,0,1
5100452006.mp4,0,2,0,1
5100452007.mp4,3,1,0,1
5100452008.mp4,0,0,0,1
5100452009.mp4,2,1,0,1
5100452010.mp4,0,0,0,1
5100452011.mp4,1,1,0,1
5100452012.mp4,0,0,0,1
5100452013.mp4,0,0,0,1
5100452014.mp4,1,4,0,1
5100452016.mp4,1,1,0,1
5100452017.mp4,0,1,0,1
5100452018.mp4,0,0,0,1
5100452021.mp4,1,1,0,1
5100452023.mp4,0,0,0,1
5100452025.mp4,0,0,0,1
5100452027.mp4,0,0,1,2
5100452028.mp4,0,0,0,1
5100452030.mp4,1,1,0,1
5100452031.mp4,0,0,0,1
5100452032.mp4,3,1,0,1
5100452033.mp4,0,0,0,1
5100452034.mp4,1,1,0,1
5100452035.mp4,0,0,0,1
5100452036.mp4,1,1,0,1
5100452037.mp4,0,0,0,1
5100452038.mp4,1,2,0,1
5100452039.mp4,0,0,0,1
5100452040.mp4,2,5,0,2
5100452047.mp4,0,0,0,1
5100452049.mp4,1,1,0,1
5100452050.mp4,1,1,0,1
5100452053.mp4,0,0,0,1
5100452054.mp4,0,0,0,1
5100452055.mp4,0,0,0,1
5100452059.mp4,1,1,0,1
5100452060.mp4,0,1,0,1
5100452061.mp4,0,0,0,1
5100452065.mp4,0,0,0,1
5100452066.mp4,0,0,0,1
5100452067.mp4,2,2,0,1
5100452076.mp4,1,0,0,1
5100452078.mp4,0,0,0,1
5100452079.mp4,1,2,1,1
5100452080.mp4,0,0,0,1
5100452081.mp4,0,0,0,1
5100461004.mp4,9,9,0,2
5100461005.mp4,7,9,0,2
5100461006.mp4,9,10,0,2
5100461007.mp4,5,2,0,2
5100461008.mp4,3,10,0,2
5100461009.mp4,0,1,0,1
5100461010.mp4,3,8,0,2
5100461011.mp4,2,2,2,1
5100461014.mp4,3,3,0,1
5100461015.mp4,1,0,0,1
5100461016.mp4,1,5,0,2
5100461017.mp4,3,1,0,1
5100461018.mp4,3,0,0,1
5100461020.mp4,3,1,0,1
5100461021.mp4,0,2,0,1
5100461022.mp4,1,2,0,1
5100461023.mp4,5,0,0,2
5100461025.mp4,4,1,0,2
5100461029.mp4,6,9,0,2
5100461030.mp4,8,5,0,2
5100461031.mp4,6,7,1,2
5100461032.mp4,2,9,0,2
5100461033.mp4,0,1,0,1
5100461034.mp4,8,12,0,2
5100461035.mp4,4,4,0,2
5100461036.mp4,0,6,0,2
5100461037.mp4,0,1,0,1
5100461038.mp4,8,0,0,2
5100461039.mp4,5,8,0,2
5100461040.mp4,5,1,0,2
5100461042.mp4,0,0,1,2
5100461043.mp4,1,1,0,1
5100461044.mp4,5,2,0,2
5100461046.mp4,3,1,0,1
5100461047.mp4,4,4,0,2
5100461048.mp4,1,4,0,1
5100461049.mp4,2,6,1,2
5100461050.mp4,4,2,0,2
5100461051.mp4,6,0,0,2
5100461052.mp4,2,0,0,1
5100461053.mp4,2,5,0,2
5100461054.mp4,6,12,0,2
5100461055.mp4,5,6,0,2
5100461056.mp4,9,5,0,2
5100461057.mp4,4,3,0,2
5100461058.mp4,6,7,0,2
5100461061.mp4,9,11,0,2
5100461062.mp4,1,8,0,2
5100461063.mp4,4,13,0,2
5100461064.mp4,5,0,7,2
5100461065.mp4,0,0,1,2
5100461066.mp4,13,3,3,1
5100461067.mp4,5,3,6,2
5100461068.mp4,7,9,4,2
5100461069.mp4,1,3,3,1
5100462001.mp4,6,5,1,2
5100462002.mp4,1,0,2,2
5100462003.mp4,4,7,3,2
5100462005.mp4,1,6,1,2
5100462009.mp4,1,5,2,1
5100462010.mp4,1,12,3,2
5100462011.mp4,0,0,0,1
5100462012.mp4,0,5,0,2
5100462014.mp4,0,0,0,1
5100462015.mp4,0,0,0,1
5100462016.mp4,2,3,0,1
5100462017.mp4,0,2,0,1
5100462018.mp4,0,2,0,1
5100462019.mp4,1,2,0,1
5100462021.mp4,0,3,0,1
5100462022.mp4,1,1,0,1
5100462023.mp4,2,1,0,1
5100462024.mp4,1,1,0,1
5100462025.mp4,3,4,0,2
5100462026.mp4,0,0,0,1
5100462027.mp4,2,3,0,1
5100462028.mp4,0,2,0,1
5100462029.mp4,0,0,0,1
5100462031.mp4,2,0,0,1
5100462032.mp4,0,2,0,1
5100462033.mp4,2,4,0,1
5100462035.mp4,0,1,0,1
5100462037.mp4,0,1,0,1
5100462038.mp4,2,2,0,1
5100462039.mp4,0,1,0,1
5100462040.mp4,0,0,0,1
5100462041.mp4,0,0,0,1
5100462042.mp4,1,3,0,1
5100462043.mp4,0,4,0,1
5100462044.mp4,1,1,0,1
5100462045.mp4,0,1,0,1
5100462046.mp4,0,0,0,1
5100462047.mp4,0,1,0,1
5100462048.mp4,1,0,0,1
5100462050.mp4,0,1,0,1
5100462051.mp4,0,0,0,1
5100462052.mp4,0,2,0,1
5100462053.mp4,1,1,0,1
5100462054.mp4,0,1,0,1
5100462055.mp4,2,1,0,1
5100462057.mp4,0,0,0,1
5100462058.mp4,0,3,0,1
5100462059.mp4,1,5,0,2
5100462061.mp4,3,7,4,2
5100462062.mp4,6,15,0,2
5100462063.mp4,1,0,0,1
5100462064.mp4,1,0,0,1
5100462066.mp4,2,1,0,1
5100462067.mp4,0,0,0,1
5100462068.mp4,2,2,0,1
5100462069.mp4,7,12,0,2
5100462070.mp4,4,5,3,2
5100462071.mp4,2,7,3,1
5100462072.mp4,2,2,4,2
5100462074.mp4,8,0,2,2
5100462075.mp4,3,1,3,2
5100462077.mp4,0,0,0,1
5100462078.mp4,2,0,0,1
5100462079.mp4,0,2,0,1
5100462080.mp4,5,0,1,2
5100462081.mp4,7,1,7,2
5100462082.mp4,1,2,8,2
5100471001.mp4,5,3,0,2
5100471002.mp4,4,3,0,2
5100471003.mp4,5,3,2,2
5100471011.mp4,4,2,1,2
5100471012.mp4,6,6,0,2
5100471013.mp4,7,2,0,2
5100471015.mp4,4,1,0,2
5100471016.mp4,6,4,0,2
5100471018.mp4,5,0,0,2
5100471019.mp4,3,3,0,1
5100471020.mp4,5,0,0,2
5100471021.mp4,2,2,0,1
5100471023.mp4,9,1,1,2
5100471026.mp4,5,4,0,2
5100471027.mp4,9,5,0,2
5100471028.mp4,9,7,0,2
5100471029.mp4,5,1,0,2
5100471030.mp4,5,1,3,2
5100471031.mp4,7,7,0,2
5100471034.mp4,2,2,3,2
5100471037.mp4,4,3,0,2
5100471038.mp4,4,2,0,2
5100471039.mp4,4,4,0,2
5100471041.mp4,4,3,0,2
5100471042.mp4,4,2,0,2
5100471044.mp4,3,0,0,1
5100471045.mp4,2,0,0,1
5100471047.mp4,2,1,0,1
5100471049.mp4,2,3,1,1
5100471050.mp4,2,5,0,2
5100471051.mp4,1,3,0,1
5100471052.mp4,6,3,0,2
5100471054.mp4,3,3,0,1
5100471056.mp4,4,1,0,2
5100471057.mp4,3,3,0,1
5100471058.mp4,2,0,0,1
5100471059.mp4,3,1,0,1
5100471060.mp4,3,1,0,1
5100471062.mp4,4,1,0,2
5100471063.mp4,4,3,0,2
5100471065.mp4,5,4,0,2
5100471068.mp4,3,5,5,2
5100471069.mp4,3,5,0,2
5100471070.mp4,4,2,0,2
5100471072.mp4,4,7,0,2
5100471074.mp4,6,1,0,2
5100471075.mp4,4,1,0,2
5100471080.mp4,3,2,0,1
5100471081.mp4,4,2,0,2
5100472001.mp4,3,2,0,1
5100472002.mp4,5,5,0,2
5100472003.mp4,3,1,0,1
5100472004.mp4,3,1,0,1
5100472005.mp4,4,2,0,2
5100472007.mp4,1,0,0,1
5100472009.mp4,3,2,0,1
5100472010.mp4,2,1,0,1
5100472011.mp4,4,1,0,2
5100472012.mp4,0,0,0,1
5100472014.mp4,6,4,0,2
5100472019.mp4,2,3,0,1
5100472020.mp4,0,0,0,1
5100472021.mp4,6,2,0,2
5100472027.mp4,2,0,0,1
5100472030.mp4,6,5,0,2
5100472031.mp4,2,4,0,1
5100472032.mp4,2,2,0,1
5100472035.mp4,5,2,0,2
5100472039.mp4,4,0,0,2
5100472040.mp4,4,4,0,2
5100472041.mp4,6,5,1,2
5100472042.mp4,4,0,0,2
5100472044.mp4,8,3,0,2
5100472045.mp4,7,2,1,2
5100472047.mp4,7,3,1,2
5100472050.mp4,4,5,0,2
5100472052.mp4,5,8,0,2
5100472053.mp4,5,4,0,2
5100472054.mp4,4,4,0,2
5100472058.mp4,8,10,2,2
5100472060.mp4,3,2,0,1
5100472063.mp4,5,3,1,2
5100472064.mp4,8,6,0,2
826412010.mp4,1,0,4,2
8264120110.mp4,6,4,3,2
8264120111.mp4,4,3,4,2
8264120112.mp4,5,2,0,2
8264120113.mp4,1,1,0,1
8264120116.mp4,2,0,0,1
8264120117.mp4,1,1,0,1
8264120119.mp4,3,3,0,1
8264120120.mp4,4,7,4,2
8264120121.mp4,1,1,0,1
8264120122.mp4,3,2,0,1
8264120123.mp4,4,2,0,2
8264120124.mp4,4,3,2,2
8264120125.mp4,2,0,0,1
8264120126.mp4,2,2,1,1
8264120127.mp4,5,4,3,2
826412013.mp4,3,3,3,2
8264120131.mp4,2,0,0,1
8264120132.mp4,2,8,5,2
8264120136.mp4,2,1,1,2
8264120139.mp4,3,0,0,1
8264120141.mp4,4,2,0,2
8264120144.mp4,4,4,0,2
8264120145.mp4,2,1,0,1
8264120146.mp4,2,2,7,2
8264120149.mp4,3,3,0,1
8264120150.mp4,1,0,0,1
8264120156.mp4,7,9,11,1
8264120157.mp4,2,2,0,1
8264120159.mp4,4,4,0,2
8264120165.mp4,5,6,0,2
8264120166.mp4,2,2,0,1
8264120169.mp4,4,0,15,1
826412017.mp4,2,1,2,2
826412018.mp4,2,1,0,1
826412019.mp4,4,1,0,2
8264120210.mp4,2,2,0,1
8264120211.mp4,3,1,1,2
8264120213.mp4,4,3,1,2
8264120215.mp4,1,3,0,1
8264120216.mp4,1,1,1,2
8264120218.mp4,1,1,0,1
8264120219.mp4,3,2,0,1
8264120220.mp4,1,6,0,2
8264120221.mp4,1,0,0,1
8264120223.mp4,1,1,0,1
8264120224.mp4,2,2,2,1
8264120227.mp4,1,0,2,2
8264120228.mp4,3,2,5,2
8264120229.mp4,0,2,2,2
826412023.mp4,2,4,0,1
8264120231.mp4,7,7,1,2
8264120232.mp4,3,1,0,1
8264120233.mp4,4,2,0,2
8264120234.mp4,4,4,0,2
8264120239.mp4,3,0,3,2
826412024.mp4,1,1,0,1
8264120240.mp4,3,3,8,2
8264120241.mp4,1,0,0,1
8264120242.mp4,4,0,0,2
8264120243.mp4,4,5,11,2
8264120245.mp4,3,3,0,1
8264120247.mp4,2,0,0,1
8264120248.mp4,2,3,0,1
8264120249.mp4,2,3,3,2
826412025.mp4,2,3,4,2
8264120254.mp4,2,0,0,1
8264120256.mp4,2,3,0,1
8264120257.mp4,2,0,0,1
8264120258.mp4,0,1,0,1
8264120261.mp4,4,0,0,2
8264120262.mp4,2,0,0,1
8264120263.mp4,4,0,0,2
8264120265.mp4,7,11,3,2
8264120266.mp4,6,3,6,2
8264120268.mp4,5,2,0,2
8264120269.mp4,4,5,0,2
826412027.mp4,1,0,0,1
8264120274.mp4,2,1,0,1
8264120275.mp4,2,0,0,1
8264120279.mp4,2,1,0,1
8264120280.mp4,4,5,1,2
8264120282.mp4,3,2,6,2
8264120284.mp4,2,1,13,1
88265401100.mp4,4,5,3,2
88265401130.mp4,3,3,0,1
88265401140.mp4,2,0,0,1
88265401150.mp4,2,1,0,1
88265401160.mp4,4,2,0,2
88265401170.mp4,1,2,7,2
88265401190.mp4,3,1,0,1
8826540120.mp4,5,5,0,2
88265401200.mp4,3,3,0,1
88265401240.mp4,4,4,0,2
88265401260.mp4,1,3,0,1
88265401270.mp4,1,0,0,1
88265401280.mp4,2,3,0,1
88265401300.mp4,2,5,2,1
88265401320.mp4,4,3,0,2
88265401350.mp4,0,1,0,1
88265401360.mp4,2,3,0,1
88265401380.mp4,0,1,0,1
88265401390.mp4,5,4,0,2
88265401400.mp4,3,2,0,1
88265401410.mp4,3,5,0,2
88265401420.mp4,0,0,0,1
88265401430.mp4,1,0,0,1
88265401450.mp4,2,3,3,2
88265401470.mp4,0,1,0,1
88265401480.mp4,2,0,0,1
88265401490.mp4,2,0,0,1
8826540150.mp4,1,0,0,1
88265401520.mp4,6,7,17,2
88265401550.mp4,4,4,0,2
88265401630.mp4,3,5,0,2
88265401640.mp4,4,0,11,1
88265401660.mp4,2,0,0,1
88265401690.mp4,2,1,0,1
8826540170.mp4,4,1,0,2
88265401730.mp4,3,2,0,1
88265401740.mp4,5,2,0,2
88265401750.mp4,2,2,13,1
8826540180.mp4,2,1,0,1
88265402120.mp4,1,0,0,1
88265402150.mp4,2,5,14,1
88265402160.mp4,3,0,0,1
88265402170.mp4,0,0,0,1
88265402180.mp4,0,0,0,1
88265402190.mp4,0,3,0,1
88265402200.mp4,1,1,0,1
88265402230.mp4,0,0,0,1
88265402240.mp4,0,1,0,1
88265402270.mp4,1,1,0,1
8826540230.mp4,0,0,0,1
88265402300.mp4,0,1,6,2
88265402310.mp4,3,6,0,2
88265402320.mp4,2,3,0,1
88265402330.mp4,3,5,0,2
88265402340.mp4,1,5,0,2
88265402350.mp4,1,1,0,1
88265402370.mp4,0,0,0,1
88265402380.mp4,4,3,34,2
8826540240.mp4,1,2,0,1
88265402400.mp4,2,3,0,1
88265402420.mp4,3,6,0,2
88265402440.mp4,2,0,0,1
88265402450.mp4,1,2,0,1
88265402480.mp4,3,4,0,2
88265402490.mp4,3,4,10,2
88265402500.mp4,3,5,0,2
88265402520.mp4,2,1,0,1
88265402540.mp4,2,3,0,1
88265402570.mp4,1,1,0,1
88265402580.mp4,2,0,0,1
88265402590.mp4,2,0,0,1
8826540260.mp4,1,2,10,2
88265402600.mp4,0,0,0,1
88265402630.mp4,2,2,0,1
88265402660.mp4,3,1,0,1
88265402690.mp4,0,0,0,1
8826540270.mp4,0,1,0,1
88265402700.mp4,1,1,1,2
88265402770.mp4,1,4,0,1
88265402780.mp4,1,6,0,2
88265402790.mp4,1,4,0,1
8826540280.mp4,0,2,0,1
88265402800.mp4,4,5,1,2
88265402810.mp4,3,4,0,2
88265402820.mp4,0,0,0,1
88265402840.mp4,3,2,0,1
88265402850.mp4,4,6,0,2
88265402880.mp4,0,4,0,1
88265402890.mp4,3,6,0,2
8826540290.mp4,0,0,1,2
88265402900.mp4,2,1,0,1
907001100.mp4,1,2,11,1
9070011010.mp4,4,3,25,2
9070011020.mp4,1,2,31,2
9070011060.mp4,4,4,18,2
9070011090.mp4,1,1,14,1
907001110.mp4,2,0,10,1
9070011110.mp4,3,1,0,1
907001120.mp4,4,4,1,2
907001150.mp4,2,4,1,1
907001160.mp4,2,2,0,1
907001170.mp4,3,1,0,1
907001180.mp4,1,0,26,2
907001210.mp4,7,5,0,2
907001220.mp4,4,3,0,2
907001240.mp4,7,5,9,2
907001270.mp4,2,4,1,1
907001280.mp4,5,4,34,2
907001310.mp4,0,1,4,2
907001340.mp4,8,6,16,2
907001350.mp4,7,0,26,2
907001360.mp4,4,3,0,2
907001370.mp4,4,4,0,2
907001400.mp4,6,3,10,2
907001430.mp4,7,5,1,2
907001450.mp4,3,0,12,1
907001480.mp4,6,3,2,2
907001490.mp4,5,2,12,2
90700150.mp4,1,1,38,2
907001500.mp4,1,0,0,1
907001520.mp4,1,0,0,1
907001550.mp4,4,2,0,2
907001560.mp4,0,0,0,1
907001570.mp4,5,5,1,2
907001580.mp4,5,5,6,2
90700160.mp4,1,0,0,1
907001600.mp4,9,3,12,2
907001620.mp4,4,0,32,2
907001650.mp4,4,0,0,2
907001670.mp4,2,4,25,2
907001680.mp4,5,4,3,2
90700170.mp4,8,4,19,2
907001730.mp4,4,5,1,2
907001740.mp4,4,3,6,2
907001780.mp4,5,0,0,2
907001790.mp4,5,6,7,2
90700180.mp4,2,0,15,1
907001820.mp4,6,6,18,2
907001840.mp4,3,1,6,2
907001850.mp4,6,3,48,2
907001860.mp4,1,3,11,2
90700190.mp4,5,1,4,2
907001910.mp4,10,9,42,2
907001940.mp4,2,0,60,2
907001950.mp4,5,4,0,2
907001970.mp4,5,3,17,2
9289010111.mp4,1,3,0,1
9289010112.mp4,4,4,0,2
9289010113.mp4,0,0,2,2
9289010114.mp4,8,3,5,2
9289010115.mp4,3,4,2,1
9289010117.mp4,3,1,0,1
9289010118.mp4,0,0,0,1
9289010119.mp4,4,0,0,2
9289010120.mp4,3,1,0,1
9289010121.mp4,2,1,0,1
9289010127.mp4,7,5,0,2
928901013.mp4,2,1,1,2
9289010131.mp4,8,6,0,2
9289010132.mp4,4,3,1,2
9289010133.mp4,3,2,0,1
9289010134.mp4,2,0,0,1
9289010138.mp4,3,2,0,1
9289010139.mp4,4,0,0,2
928901014.mp4,1,2,3,2
9289010143.mp4,6,9,3,2
9289010144.mp4,7,4,0,2
9289010145.mp4,1,1,0,1
9289010147.mp4,2,3,0,1
9289010149.mp4,2,2,0,1
9289010150.mp4,2,0,0,1
9289010151.mp4,6,2,9,2
9289010152.mp4,2,1,10,1
9289010153.mp4,3,4,0,2
9289010154.mp4,4,5,0,2
9289010155.mp4,0,1,0,1
9289010157.mp4,0,0,0,1
9289010158.mp4,2,2,0,1
928901016.mp4,10,12,6,2
9289010160.mp4,6,4,0,2
9289010161.mp4,5,6,2,2
9289010163.mp4,5,5,1,2
9289010166.mp4,11,9,13,2
9289010167.mp4,4,1,3,2
928901018.mp4,1,0,0,1
9289010210.mp4,1,2,1,1
9289010211.mp4,6,6,0,2
9289010216.mp4,0,0,0,1
9289010221.mp4,2,2,0,1
9289010222.mp4,1,3,0,1
9289010223.mp4,1,0,0,1
9289010227.mp4,0,0,2,2
9289010229.mp4,6,0,1,2
928901023.mp4,5,5,0,2
9289010230.mp4,6,2,10,2
9289010231.mp4,2,3,0,1
9289010232.mp4,0,0,0,1
9289010233.mp4,1,3,0,1
9289010235.mp4,3,2,0,1
9289010242.mp4,0,1,0,1
9289010243.mp4,1,1,0,1
9289010244.mp4,0,1,0,1
9289010245.mp4,0,2,0,1
9289010248.mp4,2,0,0,1
9289010249.mp4,0,0,0,1
928901025.mp4,3,2,1,1
9289010250.mp4,3,3,1,1
9289010251.mp4,5,5,1,2
9289010253.mp4,4,4,0,2
9289010254.mp4,4,3,0,2
9289010257.mp4,2,3,0,1
9289010259.mp4,0,1,0,1
928901026.mp4,4,5,3,2
9289010261.mp4,0,0,0,1
9289010262.mp4,0,2,0,1
9289010263.mp4,2,2,0,1
9289010265.mp4,0,0,0,1
9289010266.mp4,2,1,0,1
9289010267.mp4,1,1,0,1
9289010268.mp4,1,0,0,1
9289010269.mp4,5,6,0,2
9289010270.mp4,0,0,0,1
9289010271.mp4,0,2,0,1
9289010273.mp4,7,4,16,2
9289010274.mp4,3,3,4,2
9289010275.mp4,0,0,1,2
9289010276.mp4,10,7,11,2
9289010278.mp4,3,0,0,1
928901028.mp4,0,0,0,1
928901029.mp4,0,0,0,1
940328011.mp4,3,2,0,1
9403280110.mp4,3,3,0,1
9403280112.mp4,4,4,0,2
9403280114.mp4,5,3,1,2
9403280115.mp4,7,5,0,2
9403280116.mp4,4,2,0,2
9403280117.mp4,2,1,0,1
940328012.mp4,7,5,1,2
9403280126.mp4,3,4,0,2
9403280129.mp4,8,6,0,2
9403280132.mp4,4,2,0,2
9403280134.mp4,7,6,0,2
9403280136.mp4,5,5,0,2
9403280138.mp4,5,0,0,2
940328014.mp4,6,5,0,2
9403280140.mp4,2,3,0,1
9403280143.mp4,2,1,0,1
9403280145.mp4,4,3,0,2
9403280146.mp4,4,4,0,2
9403280147.mp4,6,5,0,2
9403280149.mp4,5,3,0,2
9403280150.mp4,7,5,0,2
9403280151.mp4,2,3,0,1
9403280152.mp4,1,1,0,1
9403280155.mp4,11,6,5,2
9403280156.mp4,4,3,0,2
9403280157.mp4,7,6,0,2
9403280159.mp4,6,3,0,2
940328016.mp4,10,6,0,2
9403280164.mp4,5,8,0,2
9403280165.mp4,6,3,0,2
