Video,Blink_Count,Head_Movements,Eyebrow_Contractions,Cheek_Raisings,Facial_Twitches,Estimated_Focus
9289010233.mp4,0,0,98,100,100,50.0
9289010235.mp4,2,0,100,100,100,47.5
9289010242.mp4,4,0,100,100,100,45.0
9289010243.mp4,0,0,100,100,100,50.0
9289010244.mp4,0,0,100,100,100,50.0
9289010245.mp4,0,0,100,100,100,50.0
9289010248.mp4,6,0,100,91,100,42.5
9289010249.mp4,14,0,100,100,100,32.5
928901025.mp4,0,0,0,1,1,96.50000000000001
9289010250.mp4,21,0,98,100,100,25.0
9289010251.mp4,7,0,100,5,100,48.75
9289010253.mp4,1,0,100,0,100,63.74999999999999
9289010254.mp4,2,0,100,27,100,47.5
9289010257.mp4,0,0,100,0,100,65.0
9289010259.mp4,5,0,100,0,100,58.75
928901026.mp4,27,0,99,16,99,25.0
9289010261.mp4,0,0,100,0,100,65.0
9289010262.mp4,0,0,100,0,100,65.0
9289010263.mp4,0,0,100,0,100,65.0
9289010265.mp4,0,0,100,0,100,65.0
9289010266.mp4,2,0,100,17,100,47.5
9289010267.mp4,0,0,100,0,100,65.0
9289010268.mp4,1,0,100,8,100,51.74999999999999
9289010269.mp4,0,0,100,0,100,65.0
9289010270.mp4,0,0,100,66,100,50.0
9289010271.mp4,0,0,100,0,100,65.0
9289010273.mp4,9,16,41,27,61,13.750000000000002
9289010274.mp4,23,1,0,70,70,38.33333333333333
9289010275.mp4,1,1,0,11,11,62.083333333333336
9289010276.mp4,11,1,83,41,91,34.583333333333336
9289010278.mp4,3,0,89,0,100,61.25000000000001
928901028.mp4,0,0,94,100,100,50.0
928901029.mp4,2,0,100,100,100,47.5
940328011.mp4,11,0,100,47,100,36.25
9403280110.mp4,5,0,100,100,100,43.75
9403280112.mp4,0,0,100,100,100,50.0
9403280114.mp4,0,0,100,100,100,50.0
9403280115.mp4,9,0,100,7,100,43.25
9403280116.mp4,10,0,100,100,100,37.5
9403280117.mp4,5,0,100,100,100,43.75
940328012.mp4,9,0,100,74,100,38.75
9403280126.mp4,0,0,100,100,100,50.0
9403280129.mp4,8,0,100,20,100,40.0
9403280132.mp4,0,0,100,100,100,50.0
9403280134.mp4,5,0,100,100,100,43.75
9403280136.mp4,16,0,90,0,91,44.99999999999999
9403280138.mp4,6,0,100,0,100,57.49999999999999
940328014.mp4,10,0,100,99,100,37.5
9403280140.mp4,1,0,100,65,100,48.75
9403280143.mp4,7,0,100,0,100,56.25
9403280145.mp4,3,0,0,0,100,76.25
9403280146.mp4,2,0,6,0,100,68.5
9403280147.mp4,3,0,100,0,100,61.25000000000001
9403280149.mp4,3,0,100,100,100,46.25
9403280150.mp4,3,0,100,100,100,46.25
9403280151.mp4,0,0,100,0,100,65.0
9403280152.mp4,5,0,100,0,100,58.75
9403280155.mp4,15,0,100,0,100,46.25
9403280156.mp4,4,0,100,0,100,60.0
9403280157.mp4,7,0,90,19,100,41.25
9403280159.mp4,18,0,100,100,100,27.500000000000004
940328016.mp4,23,0,100,100,100,25.0
9403280164.mp4,30,0,100,95,100,25.0
9403280165.mp4,4,0,100,100,100,45.0
9403280167.mp4,9,0,100,100,100,38.75
940328017.mp4,5,0,100,100,100,43.75
940328018.mp4,4,0,100,3,100,55.50000000000001
9403280212.mp4,0,0,72,100,100,50.0
9403280213.mp4,2,0,98,100,100,47.5
9403280217.mp4,5,0,99,100,100,43.75
9403280218.mp4,0,0,100,100,100,50.0
9403280219.mp4,0,0,100,100,100,50.0
940328022.mp4,6,0,100,0,100,57.49999999999999
9403280227.mp4,8,0,100,100,100,40.0
9403280229.mp4,0,0,100,0,100,65.0
9403280234.mp4,0,0,100,0,100,65.0
9403280235.mp4,1,0,100,0,100,63.74999999999999
9403280236.mp4,3,0,100,0,100,61.25000000000001
9403280238.mp4,0,0,100,7,100,54.50000000000001
9403280241.mp4,2,0,100,0,100,62.5
9403280243.mp4,0,0,100,0,100,65.0
9403280245.mp4,10,0,96,0,100,52.5
9403280246.mp4,26,0,99,0,100,40.0
9403280247.mp4,4,0,100,0,100,60.0
9403280249.mp4,0,0,100,100,100,50.0
9403280250.mp4,0,0,100,100,100,50.0
9403280251.mp4,1,0,100,100,100,48.75
9403280254.mp4,2,0,100,100,100,47.5
9403280255.mp4,0,0,100,34,100,50.0
9403280256.mp4,4,0,100,0,100,60.0
9403280259.mp4,0,0,100,0,100,65.0
9403280260.mp4,19,0,88,25,100,26.25
9403280262.mp4,0,0,100,0,100,65.0
9403280265.mp4,3,0,100,0,100,61.25000000000001
9403280266.mp4,0,0,100,100,100,50.0
9403280271.mp4,6,0,100,0,100,57.49999999999999
9403280272.mp4,0,0,96,0,100,65.0
9403280273.mp4,0,0,0,0,100,80.0
9403280277.mp4,0,0,0,100,100,65.0
9403280279.mp4,7,0,96,0,100,56.25
9877360111.mp4,0,0,99,0,100,65.0
9877360113.mp4,0,1,98,27,100,48.333333333333336
9877360114.mp4,0,0,49,55,100,50.0
9877360115.mp4,0,0,21,100,100,50.0
9877360116.mp4,0,0,66,100,100,50.0
9877360117.mp4,0,0,89,100,100,50.0
9877360120.mp4,0,1,87,55,87,48.333333333333336
9877360121.mp4,0,0,67,63,67,50.0
9877360124.mp4,0,0,100,100,100,50.0
9877360125.mp4,0,0,100,100,100,50.0
9877360126.mp4,0,0,100,100,100,50.0
9877360127.mp4,0,0,100,100,100,50.0
9877360128.mp4,0,0,100,100,100,50.0
9877360130.mp4,0,0,100,100,100,50.0
9877360131.mp4,0,0,100,100,100,50.0
9877360132.mp4,0,0,100,100,100,50.0
9877360133.mp4,0,0,100,99,100,50.0
9877360134.mp4,2,0,100,100,100,47.5
9877360135.mp4,0,0,100,100,100,50.0
9877360138.mp4,0,0,35,0,100,65.0
987736014.mp4,0,0,100,92,100,50.0
9877360140.mp4,0,0,100,100,100,50.0
9877360141.mp4,0,0,100,100,100,50.0
9877360143.mp4,0,0,100,100,100,50.0
9877360147.mp4,0,0,98,100,100,50.0
9877360149.mp4,0,0,100,100,100,50.0
987736015.mp4,0,0,99,61,99,50.0
9877360151.mp4,0,0,99,99,100,50.0
9877360152.mp4,0,0,100,100,100,50.0
9877360154.mp4,0,0,100,84,100,50.0
9877360156.mp4,0,0,100,100,100,50.0
9877360157.mp4,0,0,100,100,100,50.0
9877360158.mp4,0,0,100,100,100,50.0
9877360159.mp4,0,0,100,100,100,50.0
987736016.mp4,0,0,69,36,74,50.0
9877360163.mp4,0,0,1,0,100,78.5
9877360164.mp4,0,0,98,100,100,50.0
9877360165.mp4,0,0,100,100,100,50.0
9877360166.mp4,0,0,100,100,100,50.0
9877360168.mp4,0,0,88,100,100,50.0
9877360169.mp4,0,0,31,100,100,50.0
987736017.mp4,0,1,0,100,100,63.33333333333333
9877360170.mp4,0,0,100,7,100,54.50000000000001
9877360172.mp4,0,0,85,28,100,50.0
9877360173.mp4,0,0,43,2,87,62.0
9877360174.mp4,0,0,71,38,71,50.0
9877360175.mp4,0,0,0,0,100,80.0
9877360177.mp4,0,0,100,100,100,50.0
987736018.mp4,0,1,2,100,100,60.33333333333333
9877360180.mp4,0,0,100,100,100,50.0
9877360181.mp4,0,0,100,0,100,65.0
9877360182.mp4,0,0,97,0,100,65.0
9877360183.mp4,0,0,57,0,100,65.0
9877360184.mp4,0,2,91,18,100,46.666666666666664
9877360185.mp4,0,0,100,0,100,65.0
9877360210.mp4,0,0,90,0,100,65.0
9877360212.mp4,0,0,100,0,100,65.0
9877360213.mp4,0,0,99,0,100,65.0
9877360215.mp4,0,0,95,0,96,65.0
9877360217.mp4,0,0,81,100,100,50.0
987736022.mp4,0,0,100,98,100,50.0
9877360221.mp4,0,0,100,99,100,50.0
9877360223.mp4,0,0,100,98,100,50.0
9877360225.mp4,0,0,99,0,100,65.0
9877360226.mp4,0,0,78,0,100,65.0
9877360227.mp4,0,0,70,0,100,65.0
9877360228.mp4,0,0,100,0,100,65.0
9877360229.mp4,0,0,100,0,100,65.0
9877360231.mp4,0,0,91,91,91,50.0
9877360232.mp4,0,0,100,100,100,50.0
9877360234.mp4,0,0,98,100,100,50.0
9877360238.mp4,0,0,68,100,100,50.0
9877360239.mp4,0,0,100,100,100,50.0
987736024.mp4,0,0,0,0,100,80.0
9877360240.mp4,0,0,98,98,98,50.0
9877360241.mp4,0,0,97,97,97,50.0
9877360242.mp4,0,0,70,70,70,50.0
9877360247.mp4,8,0,99,52,100,40.0
9877360248.mp4,0,0,100,63,100,50.0
987736025.mp4,0,0,100,100,100,50.0
9877360250.mp4,5,0,100,1,100,57.25
9877360252.mp4,0,0,100,0,100,65.0
9877360253.mp4,0,0,94,0,100,65.0
9877360254.mp4,0,0,100,0,100,65.0
9877360256.mp4,0,0,100,0,100,65.0
9877360258.mp4,0,0,100,0,100,65.0
9877360259.mp4,0,0,100,0,100,65.0
9877360261.mp4,4,3,96,16,96,40.0
9877360262.mp4,0,0,100,100,100,50.0
9877360264.mp4,0,0,100,100,100,50.0
987736027.mp4,0,0,97,0,100,65.0
9877360270.mp4,2,0,94,100,100,47.5
9877360271.mp4,0,0,100,0,100,65.0
9877360273.mp4,2,0,100,0,100,62.5
9877360279.mp4,0,0,17,17,17,50.0
987736028.mp4,0,0,91,0,100,65.0
9877360281.mp4,0,0,6,12,12,56.00000000000001
987736029.mp4,0,0,96,0,100,65.0
998826011.mp4,1,0,100,78,100,48.75
9988260112.mp4,0,0,100,0,100,65.0
9988260115.mp4,0,0,100,100,100,50.0
9988260119.mp4,0,0,79,100,100,50.0
9988260121.mp4,0,0,100,0,100,65.0
9988260123.mp4,1,0,100,1,100,62.25000000000001
9988260126.mp4,0,0,100,100,100,50.0
9988260127.mp4,1,1,78,62,78,47.083333333333336
9988260129.mp4,0,0,100,0,100,65.0
998826013.mp4,8,0,100,16,100,40.0
9988260130.mp4,0,0,100,26,100,50.0
9988260132.mp4,0,0,100,100,100,50.0
9988260133.mp4,9,0,100,100,100,38.75
9988260134.mp4,2,0,100,91,100,47.5
9988260135.mp4,6,0,100,93,100,42.5
9988260137.mp4,5,0,100,99,100,43.75
9988260138.mp4,0,0,100,100,100,50.0
9988260139.mp4,0,0,100,100,100,50.0
998826014.mp4,1,0,100,62,100,48.75
9988260141.mp4,7,0,100,99,100,41.25
9988260143.mp4,0,0,100,75,100,50.0
9988260144.mp4,0,0,100,100,100,50.0
9988260145.mp4,1,0,100,90,100,48.75
9988260146.mp4,3,0,100,71,100,46.25
9988260150.mp4,3,0,100,67,100,46.25
9988260152.mp4,0,0,100,78,100,50.0
9988260154.mp4,1,0,97,0,100,63.74999999999999
9988260157.mp4,0,0,100,25,100,50.0
998826016.mp4,2,0,100,0,100,62.5
9988260160.mp4,0,0,97,100,100,50.0
9988260163.mp4,0,0,100,100,100,50.0
9988260165.mp4,0,0,26,0,100,65.0
9988260167.mp4,0,0,4,0,100,74.0
998826017.mp4,0,0,100,99,100,50.0
998826019.mp4,6,0,100,74,100,42.5
998826021.mp4,0,0,100,100,100,50.0
9988260210.mp4,0,0,100,0,100,65.0
9988260211.mp4,0,0,100,0,100,65.0
9988260212.mp4,0,0,100,0,100,65.0
9988260214.mp4,0,0,100,100,100,50.0
9988260215.mp4,0,0,100,100,100,50.0
9988260216.mp4,0,0,100,98,100,50.0
9988260217.mp4,0,0,100,100,100,50.0
998826022.mp4,1,0,100,100,100,48.75
9988260222.mp4,0,0,100,0,100,65.0
9988260224.mp4,0,0,100,0,100,65.0
9988260227.mp4,0,0,100,0,100,65.0
9988260228.mp4,2,0,100,100,100,47.5
9988260229.mp4,1,0,100,100,100,48.75
998826023.mp4,0,0,100,100,100,50.0
9988260230.mp4,0,0,100,100,100,50.0
9988260231.mp4,2,0,100,100,100,47.5
9988260232.mp4,4,0,100,100,100,45.0
9988260233.mp4,0,0,100,100,100,50.0
9988260234.mp4,0,0,100,100,100,50.0
9988260235.mp4,0,0,100,100,100,50.0
9988260236.mp4,3,0,100,100,100,46.25
9988260237.mp4,0,0,100,100,100,50.0
9988260239.mp4,0,0,100,100,100,50.0
998826024.mp4,2,0,100,0,100,62.5
9988260240.mp4,1,0,100,100,100,48.75
9988260241.mp4,0,0,100,100,100,50.0
9988260242.mp4,2,0,100,100,100,47.5
9988260243.mp4,0,0,100,69,100,50.0
9988260245.mp4,0,0,100,0,100,65.0
9988260246.mp4,0,0,100,0,100,65.0
9988260247.mp4,7,0,86,67,100,41.25
9988260248.mp4,0,0,98,100,100,50.0
9988260249.mp4,3,0,96,100,100,46.25
9988260250.mp4,0,0,100,100,100,50.0
9988260251.mp4,3,0,100,0,100,61.25000000000001
9988260254.mp4,0,0,100,88,100,50.0
9988260255.mp4,0,0,100,100,100,50.0
9988260257.mp4,0,0,100,72,100,50.0
9988260259.mp4,0,0,100,0,100,65.0
998826026.mp4,0,0,100,91,100,50.0
9988260264.mp4,0,0,100,47,100,50.0
9988260268.mp4,0,0,100,0,100,65.0
9988260269.mp4,0,0,100,98,100,50.0
9988260270.mp4,0,0,100,0,100,65.0
9988260273.mp4,0,0,100,8,100,53.0
9988260275.mp4,4,0,100,50,100,45.0
9988260276.mp4,0,0,100,0,100,65.0
9988260277.mp4,4,0,100,0,100,60.0
9988260279.mp4,0,0,100,100,100,50.0
9988260281.mp4,1,0,100,100,100,48.75
1100011002.mp4,4,0,100,0,100,60.0
1100011003.mp4,0,0,63,61,100,50.0
1100011004.mp4,0,0,100,0,100,65.0
1100011005.mp4,0,0,100,0,100,65.0
1100011006.mp4,0,0,100,6,100,56.00000000000001
1100011007.mp4,0,0,100,0,100,65.0
1100011008.mp4,0,0,100,0,100,65.0
1100011009.mp4,0,0,100,0,100,65.0
1100011010.mp4,0,0,100,0,100,65.0
1100011011.mp4,6,0,100,0,100,57.49999999999999
1100011012.mp4,0,0,100,0,100,65.0
1100011013.mp4,0,0,100,0,100,65.0
1100011014.mp4,4,0,100,0,100,60.0
1100011015.mp4,0,0,100,0,100,65.0
1100011016.mp4,0,0,100,0,100,65.0
1100011017.mp4,0,0,100,0,100,65.0
1100011018.mp4,0,0,100,0,100,65.0
1100011019.mp4,1,0,100,0,100,63.74999999999999
1100011020.mp4,0,0,100,0,100,65.0
1100011021.mp4,0,0,100,0,100,65.0
1100011022.mp4,0,0,100,0,100,65.0
1100011023.mp4,0,0,100,0,100,65.0
1100011025.mp4,0,0,100,0,100,65.0
1100011026.mp4,0,0,100,0,100,65.0
1100011027.mp4,0,0,100,0,100,65.0
1100011028.mp4,0,0,100,0,100,65.0
1100011029.mp4,0,0,100,0,100,65.0
1100011031.mp4,0,0,100,0,100,65.0
1100011032.mp4,2,0,100,0,100,62.5
1100011034.mp4,0,0,100,0,100,65.0
1100011035.mp4,1,0,100,0,100,63.74999999999999
1100011037.mp4,0,0,100,0,100,65.0
1100011038.mp4,0,0,100,0,100,65.0
1100011040.mp4,0,0,100,0,100,65.0
1100011046.mp4,0,0,100,0,100,65.0
1100011047.mp4,0,0,100,0,100,65.0
1100011048.mp4,0,0,100,0,100,65.0
1100011049.mp4,0,0,100,0,100,65.0
1100011050.mp4,0,0,100,0,100,65.0
1100011051.mp4,0,0,100,0,100,65.0
1100011052.mp4,0,0,100,0,100,65.0
1100011053.mp4,0,0,100,0,100,65.0
1100011054.mp4,0,0,100,0,100,65.0
1100011055.mp4,0,0,100,0,100,65.0
1100011056.mp4,0,0,100,0,100,65.0
1100011057.mp4,0,0,100,1,100,63.5
1100011058.mp4,0,0,100,0,100,65.0
1100011059.mp4,4,0,88,32,100,45.0
1100011060.mp4,0,0,100,0,100,65.0
1100011062.mp4,0,0,100,0,100,65.0
1100011063.mp4,0,0,100,0,100,65.0
1100011064.mp4,0,0,100,0,100,65.0
1100011066.mp4,2,112,157,46,157,22.5
1100011067.mp4,2,0,100,0,100,62.5
1100011068.mp4,0,0,100,0,100,65.0
1100011069.mp4,0,0,100,0,100,65.0
1100011070.mp4,0,0,100,0,100,65.0
1100011071.mp4,0,0,100,0,100,65.0
1100011072.mp4,3,0,100,0,100,61.25000000000001
1100011073.mp4,4,0,100,0,100,60.0
1100011075.mp4,3,0,100,1,100,59.75
1100011076.mp4,0,0,100,0,100,65.0
1100011078.mp4,0,0,100,0,100,65.0
1100011079.mp4,0,0,100,4,100,59.0
1100011080.mp4,0,0,100,0,100,65.0
1100011081.mp4,0,0,100,0,100,65.0
1100011082.mp4,7,0,100,0,100,56.25
1100011083.mp4,2,0,100,0,100,62.5
1100012001.mp4,33,191,196,0,196,15.0
1100012003.mp4,0,0,100,0,100,65.0
1100012007.mp4,5,0,100,0,100,58.75
1100012008.mp4,0,0,100,0,100,65.0
1100012009.mp4,0,0,100,0,100,65.0
1100012010.mp4,0,0,100,0,100,65.0
1100012011.mp4,0,0,100,0,100,65.0
1100012013.mp4,0,0,100,0,100,65.0
1100012014.mp4,2,0,100,0,100,62.5
1100012015.mp4,0,0,100,0,100,65.0
1100012016.mp4,0,0,100,0,100,65.0
1100012017.mp4,0,0,100,0,100,65.0
1100012018.mp4,0,0,100,0,100,65.0
1100012021.mp4,0,0,100,0,100,65.0
1100012022.mp4,0,0,100,0,100,65.0
1100012023.mp4,0,0,100,0,100,65.0
1100012025.mp4,0,0,100,0,100,65.0
1100012026.mp4,5,0,100,3,100,54.25
1100012027.mp4,0,0,100,0,100,65.0
1100012028.mp4,0,0,100,0,100,65.0
1100012030.mp4,4,0,99,0,100,60.0
1100012031.mp4,0,0,100,0,100,65.0
1100012032.mp4,4,0,99,6,100,51.0
1100012033.mp4,0,0,100,0,100,65.0
1100012036.mp4,0,0,100,0,100,65.0
1100012037.mp4,0,0,100,0,100,65.0
1100012038.mp4,3,0,100,0,100,61.25000000000001
1100012041.mp4,0,0,100,0,100,65.0
1100012042.mp4,0,0,100,0,100,65.0
1100012045.mp4,0,0,100,0,100,65.0
1100012046.mp4,0,0,100,0,100,65.0
1100012047.mp4,3,0,100,0,100,61.25000000000001
1100012049.mp4,0,0,100,0,100,65.0
1100012050.mp4,0,0,100,0,100,65.0
1100012051.mp4,0,0,100,0,100,65.0
1100012052.mp4,1,0,100,0,100,63.74999999999999
1100012057.mp4,0,0,100,0,100,65.0
1100012059.mp4,0,0,100,0,100,65.0
1100012060.mp4,0,0,100,0,100,65.0
1100012061.mp4,0,0,100,0,100,65.0
1100012062.mp4,0,0,100,0,100,65.0
1100012063.mp4,0,0,100,0,100,65.0
1100012064.mp4,2,61,133,0,135,37.5
1100012065.mp4,0,0,100,0,100,65.0
1100012066.mp4,0,0,100,0,100,65.0
1100012069.mp4,0,0,100,1,100,63.5
1100021001.mp4,5,0,100,28,100,43.75
1100021003.mp4,1,0,95,4,100,57.75
1100021015.mp4,0,4,92,17,98,43.333333333333336
1100021038.mp4,4,0,85,74,100,45.0
1100021039.mp4,0,0,100,0,100,65.0
1100021040.mp4,0,0,100,0,100,65.0
1100021045.mp4,0,0,100,17,100,50.0
1100021050.mp4,0,0,100,0,100,65.0
1100021055.mp4,1,0,100,5,100,56.25
1100022001.mp4,2,0,100,0,100,62.5
1100022002.mp4,1,0,100,0,100,63.74999999999999
1100022003.mp4,0,0,100,0,100,65.0
1100022004.mp4,2,0,100,0,100,62.5
1100022005.mp4,0,0,100,0,100,65.0
1100022008.mp4,0,0,100,10,100,50.0
1100022009.mp4,9,0,100,0,100,53.75
1100022014.mp4,0,0,100,72,100,50.0
1100022019.mp4,0,0,0,0,100,80.0
1100022020.mp4,0,0,0,0,100,80.0
1100022021.mp4,18,0,100,49,100,27.500000000000004
1100022022.mp4,12,0,100,0,100,50.0
1100022026.mp4,0,0,100,13,100,50.0
1100022027.mp4,0,0,4,0,100,74.0
1100022028.mp4,0,0,100,0,100,65.0
1100022029.mp4,0,0,100,0,100,65.0
1100022031.mp4,0,0,100,0,100,65.0
1100022035.mp4,0,0,2,0,100,77.0
1100022038.mp4,0,0,100,0,100,65.0
1100022039.mp4,0,0,0,0,91,80.0
1100022045.mp4,3,0,100,2,100,58.25
1100022046.mp4,2,0,100,0,100,62.5
1100022047.mp4,0,0,100,0,100,65.0
1100022048.mp4,0,0,10,0,100,65.0
1100022049.mp4,0,0,98,0,100,65.0
1100022051.mp4,0,0,60,0,100,65.0
1100022052.mp4,1,0,0,0,100,78.75
1100022053.mp4,4,0,50,18,100,45.0
1100022054.mp4,0,0,64,0,100,65.0
1100022055.mp4,0,0,63,0,100,65.0
1100022056.mp4,0,0,46,0,100,65.0
1100022057.mp4,2,0,63,0,100,62.5
1100041006.mp4,1,0,100,75,100,48.75
1100041015.mp4,48,0,89,0,100,40.0
1100041016.mp4,40,0,68,0,100,40.0
1100041017.mp4,8,0,100,77,100,40.0
1100041018.mp4,4,0,98,100,100,45.0
1100041021.mp4,1,0,100,0,100,63.74999999999999
1100041022.mp4,0,0,100,0,100,65.0
1100041023.mp4,3,0,88,0,100,61.25000000000001
1100041024.mp4,12,0,92,0,100,50.0
1100041029.mp4,11,0,100,100,100,36.25
1100041034.mp4,0,0,88,3,90,60.5
1100041044.mp4,58,0,100,99,100,25.0
1100041051.mp4,15,0,32,100,100,31.25
1100041052.mp4,1,0,1,100,100,62.25000000000001
1100042009.mp4,5,0,96,100,100,43.75
1100042010.mp4,4,0,100,100,100,45.0
1100042011.mp4,0,0,100,100,100,50.0
1100042017.mp4,0,0,100,13,100,50.0
1100042018.mp4,0,0,100,100,100,50.0
1100042019.mp4,0,0,100,100,100,50.0
1100042020.mp4,0,0,100,100,100,50.0
1100042023.mp4,8,0,100,100,100,40.0
1100042024.mp4,2,0,100,100,100,47.5
1100042025.mp4,0,0,100,100,100,50.0
1100042026.mp4,0,0,100,100,100,50.0
1100042029.mp4,0,0,51,1,51,63.5
1100042030.mp4,0,0,52,0,52,65.0
1100042031.mp4,0,0,9,1,9,67.0
1100042034.mp4,0,0,97,0,100,65.0
1100042040.mp4,0,0,100,100,100,50.0
1100042041.mp4,0,0,100,100,100,50.0
1100042058.mp4,0,0,100,0,100,65.0
1100042059.mp4,2,0,100,95,100,47.5
1100042060.mp4,0,0,100,100,100,50.0
1100051002.mp4,0,0,100,100,100,50.0
1100051004.mp4,11,0,100,100,100,36.25
1100051006.mp4,0,0,100,100,100,50.0
1100051007.mp4,0,0,100,100,100,50.0
1100051008.mp4,4,0,100,100,100,45.0
1100051009.mp4,0,0,100,100,100,50.0
1100051011.mp4,3,0,100,100,100,46.25
1100051012.mp4,0,0,100,100,100,50.0
1100051013.mp4,1,0,100,100,100,48.75
1100051014.mp4,3,0,100,100,100,46.25
1100051016.mp4,0,0,100,100,100,50.0
1100051017.mp4,0,0,100,100,100,50.0
1100051019.mp4,0,0,100,100,100,50.0
1100051020.mp4,0,0,100,100,100,50.0
1100051021.mp4,0,0,100,100,100,50.0
1100051022.mp4,0,0,100,100,100,50.0
1100051023.mp4,0,0,100,100,100,50.0
1100051024.mp4,0,0,100,100,100,50.0
1100051025.mp4,0,0,100,100,100,50.0
1100051026.mp4,4,0,100,100,100,45.0
1100051028.mp4,0,0,100,100,100,50.0
1100051029.mp4,0,0,100,100,100,50.0
1100051030.mp4,7,0,100,100,100,41.25
1100051031.mp4,0,0,100,32,100,50.0
1100051032.mp4,0,0,100,69,100,50.0
1100051033.mp4,0,0,100,100,100,50.0
1100051034.mp4,4,0,100,100,100,45.0
1100051035.mp4,0,0,100,100,100,50.0
1100051036.mp4,0,0,100,100,100,50.0
1100051037.mp4,0,0,100,100,100,50.0
1100051039.mp4,0,0,100,100,100,50.0
1100051041.mp4,0,0,100,100,100,50.0
1100051042.mp4,0,0,100,100,100,50.0
1100051044.mp4,0,0,100,100,100,50.0
1100051045.mp4,0,0,100,100,100,50.0
1100051046.mp4,0,0,100,100,100,50.0
1100051048.mp4,0,0,100,100,100,50.0
1100051049.mp4,0,0,100,100,100,50.0
1100051050.mp4,6,0,100,100,100,42.5
1100051051.mp4,0,0,100,100,100,50.0
1100051052.mp4,0,0,100,100,100,50.0
1100051053.mp4,0,0,100,100,100,50.0
1100051054.mp4,0,0,100,100,100,50.0
1100051055.mp4,0,0,100,100,100,50.0
1100051056.mp4,0,0,100,100,100,50.0
1100051057.mp4,0,0,100,100,100,50.0
1100051059.mp4,0,0,100,100,100,50.0
1100051061.mp4,0,0,100,100,100,50.0
1100051062.mp4,0,0,100,100,100,50.0
1100051064.mp4,0,0,100,100,100,50.0
1100051065.mp4,0,0,100,100,100,50.0
1100051066.mp4,10,0,100,100,100,37.5
1100051067.mp4,0,0,100,100,100,50.0
1100051068.mp4,0,0,100,100,100,50.0
1100051071.mp4,0,0,95,68,95,50.0
1100051076.mp4,0,0,100,100,100,50.0
1100051078.mp4,0,0,100,0,100,65.0
1100051079.mp4,0,0,100,0,100,65.0
1100052001.mp4,3,0,100,68,100,46.25
1100052002.mp4,6,0,100,71,100,42.5
1100052006.mp4,49,0,100,65,100,25.0
1100052007.mp4,6,0,100,100,100,42.5
1100052008.mp4,0,0,100,100,100,50.0
1100052009.mp4,0,0,100,100,100,50.0
1100052014.mp4,10,0,100,77,100,37.5
1100052023.mp4,0,0,100,61,100,50.0
1100052024.mp4,5,0,100,93,100,43.75
1100052026.mp4,10,0,100,100,100,37.5
1100052027.mp4,0,0,100,0,100,65.0
1100052028.mp4,4,0,100,0,100,60.0
1100052030.mp4,0,0,100,0,100,65.0
1100052031.mp4,1,0,100,0,100,63.74999999999999
1100052032.mp4,1,0,100,0,100,63.74999999999999
1100052033.mp4,1,0,100,100,100,48.75
1100052035.mp4,3,0,100,0,100,61.25000000000001
1100052036.mp4,8,0,100,0,100,55.00000000000001
1100052037.mp4,0,0,100,0,100,65.0
1100052038.mp4,2,0,100,0,100,62.5
1100052039.mp4,13,0,100,81,100,33.75
1100052040.mp4,11,0,100,100,100,36.25
1100052041.mp4,8,0,100,100,100,40.0
1100052047.mp4,1,0,100,0,100,63.74999999999999
1100052048.mp4,6,0,100,0,100,57.49999999999999
1100052049.mp4,0,0,100,0,100,65.0
1100052051.mp4,0,0,100,100,100,50.0
1100052055.mp4,55,0,100,0,100,40.0
1100052057.mp4,77,0,100,0,100,40.0
1100052060.mp4,3,0,100,82,100,46.25
1100052061.mp4,2,0,100,69,100,47.5
1100052062.mp4,3,0,73,0,100,61.25000000000001
1100052065.mp4,3,0,100,12,100,46.25
1100052068.mp4,4,0,100,0,100,60.0
1100052070.mp4,2,0,100,100,100,47.5
1100061009.mp4,0,0,100,100,100,50.0
1100061010.mp4,1,0,100,100,100,48.75
1100061011.mp4,0,0,100,100,100,50.0
1100061012.mp4,0,0,100,97,100,50.0
1100061013.mp4,0,0,100,100,100,50.0
1100061015.mp4,0,0,100,100,100,50.0
1100061016.mp4,11,0,100,67,100,36.25
1100061018.mp4,0,0,100,100,100,50.0
1100061019.mp4,4,0,100,97,100,45.0
1100061022.mp4,0,0,100,98,100,50.0
1100061023.mp4,0,0,100,100,100,50.0
1100061025.mp4,41,0,100,80,100,25.0
1100061027.mp4,6,0,100,100,100,42.5
1100061028.mp4,0,0,100,100,100,50.0
1100061030.mp4,6,0,100,100,100,42.5
1100061031.mp4,0,0,100,100,100,50.0
1100061032.mp4,0,0,100,100,100,50.0
1100061033.mp4,0,0,0,100,100,65.0
1100061034.mp4,0,0,74,100,100,50.0
1100061035.mp4,3,0,100,100,100,46.25
1100061036.mp4,25,0,91,11,100,25.0
1100061038.mp4,4,0,100,100,100,45.0
1100061039.mp4,6,0,100,100,100,42.5
1100061040.mp4,0,0,100,100,100,50.0
1100061042.mp4,93,0,91,26,100,25.0
1100061043.mp4,46,0,100,75,100,25.0
1100061044.mp4,0,0,100,100,100,50.0
1100061046.mp4,0,0,100,44,100,50.0
1100061047.mp4,65,0,89,78,98,25.0
1100061048.mp4,0,0,100,100,100,50.0
1100061049.mp4,5,0,100,100,100,43.75
1100061050.mp4,0,0,100,100,100,50.0
